phe1_name	phe2_name	gcor	gcor_SE	zscore	P	phe1_isBinary	phe2_isBinary	ToMultiply	gcor_old	zscore_old
AC	ITP	-0.0663	0.6595	-0.1005	0.9199	True	True	1	-0.0663	-0.1005
AC	Ile	NA	NA	NA	NA	True	True	1	NA	NA
AC	InH	0.109	0.2488	0.4381	0.6613	True	True	1	0.109	0.4381
AC	Ins	-0.4461	0.4629	-0.9635	0.3353	True	True	1	-0.4461	-0.9635
AC	Iri	-0.4283	0.4658	-0.9195	0.3578	True	True	1	-0.4283	-0.9195
AC	JRA	NA	NA	NA	NA	True	True	1	NA	NA
AC	Kel	-0.1484	0.2351	-0.6312	0.5279	True	True	1	-0.1484	-0.6312
AC	L04	0.2678	0.2596	1.0316	0.3023	True	True	1	0.2678	1.0316
AC	LDLC	0.051	0.1586	0.3218	0.7476	True	False	-1	-0.051	-0.3218
AC	LYM	0.0136	0.1394	0.0972	0.9225	True	False	-1	-0.0136	-0.0972
AC	LiC	0.7498	1.1649	0.6437	0.5198	True	True	1	0.7498	0.6437
AC	LuC	-0.705	0.4591	-1.5357	0.1246	True	True	1	-0.705	-1.5357
AC	M01A	0.5542	0.3275	1.6925	0.0905	True	True	1	0.5542	1.6925
AC	M05B	-0.2865	0.2663	-1.0759	0.282	True	True	1	-0.2865	-1.0759
AC	MA	NA	NA	NA	NA	True	True	1	NA	NA
AC	MAP	-0.0611	0.1124	-0.5434	0.5869	True	False	-1	0.0611	0.5434
AC	MCH	0.039	0.0888	0.4385	0.661	True	False	-1	-0.039	-0.4385
AC	MCHC	0.2316	0.1292	1.792	0.0731	True	False	-1	-0.2316	-1.792
AC	MCV	-0.0431	0.0791	-0.545	0.5858	True	False	-1	0.0431	0.545
AC	MG	-0.099	0.4752	-0.2084	0.8349	True	True	1	-0.099	-0.2084
AC	MI	0.1021	0.1103	0.9259	0.3545	True	True	1	0.1021	0.9259
AC	ML	1.1148	0.7812	1.4271	0.1536	True	True	1	1.1148	1.4271
AC	MON	-0.0604	0.1272	-0.4751	0.6347	True	False	-1	0.0604	0.4751
AC	Mas	0.2661	0.4152	0.6409	0.5216	True	True	1	0.2661	0.6409
AC	Men	0.3822	0.3782	1.0104	0.3123	True	True	1	0.3822	1.0104
AC	Myo	0.5697	0.4023	1.4159	0.1568	True	True	1	0.5697	1.4159
AC	N02A	0.771	1.9723	0.3909	0.6958	True	True	1	0.771	0.3909
AC	N02BA	0.2043	0.1311	1.5588	0.1191	True	True	1	0.2043	1.5588
AC	N02BE	NA	NA	NA	NA	True	True	1	NA	NA
AC	N02C	0.4524	0.4764	0.9497	0.3423	True	True	1	0.4524	0.9497
AC	N06A	0.2034	0.352	0.5779	0.5634	True	True	1	0.2034	0.5779
AC	NB	NA	NA	NA	NA	True	True	1	NA	NA
AC	NEU	-0.0289	0.1177	-0.2455	0.8061	True	False	-1	0.0289	0.2455
AC	NMI	-0.0829	0.2546	-0.3257	0.7446	True	True	1	-0.0829	-0.3257
AC	NP	-0.5724	0.3683	-1.554	0.1202	True	True	1	-0.5724	-1.554
AC	NS	0.8498	0.5423	1.5672	0.1171	True	True	1	0.8498	1.5672
AC	OC	-0.7312	0.5766	-1.2681	0.2048	True	True	1	-0.7312	-1.2681
AC	OP	0.2086	0.2358	0.8847	0.3763	True	True	1	0.2086	0.8847
AC	OvC	0.5363	0.4803	1.1166	0.2642	True	True	1	0.5363	1.1166
AC	PA	0.7587	0.6282	1.2078	0.2271	True	True	1	0.7587	1.2078
AC	PAD	0.076	0.1933	0.3932	0.6942	True	True	1	0.076	0.3932
AC	PD	NA	NA	NA	NA	True	True	1	NA	NA
AC	PE	-0.4306	0.5302	-0.8121	0.4167	True	True	1	-0.4306	-0.8121
AC	PF	NA	NA	NA	NA	True	True	1	NA	NA
AC	PKD	0.7416	0.6232	1.19	0.234	True	True	1	0.7416	1.19
AC	PLC	-0.5906	0.6313	-0.9356	0.3495	True	True	1	-0.5906	-0.9356
AC	SBP	-0.057	0.1135	-0.5028	0.6151	True	False	-1	0.057	0.5028
AC	SD	0.1146	0.5405	0.212	0.8321	True	True	1	0.1146	0.212
AC	SLE	0.0444	0.3294	0.1348	0.8928	True	True	1	0.0444	0.1348
AC	Sch	0.2305	0.3986	0.5782	0.5631	True	True	1	0.2305	0.5782
AC	T1D	-0.9001	0.522	-1.7245	0.0846	True	True	1	-0.9001	-1.7245
AC	TBil	0.0701	0.0672	1.0428	0.297	True	False	-1	-0.0701	-1.0428
AC	TG	-0.1752	0.1229	-1.4263	0.1538	True	False	-1	0.1752	1.4263
AC	TS	NA	NA	NA	NA	True	True	1	NA	NA
AC	ThC	-0.1946	0.7904	-0.2461	0.8056	True	True	1	-0.1946	-0.2461
AC	Typ	-0.6585	0.7384	-0.8917	0.3725	True	True	1	-0.6585	-0.8917
AC	UAP	0.2748	0.1791	1.5341	0.125	True	True	1	0.2748	1.5341
AC	UF	0.1068	0.1883	0.5671	0.5706	True	True	1	0.1068	0.5671
AC	Uro	-0.0795	0.1496	-0.5314	0.5952	True	True	1	-0.0795	-0.5314
AC	Uve	-0.4209	0.4482	-0.9393	0.3476	True	True	1	-0.4209	-0.9393
AC	Var	0.0636	0.4407	0.1442	0.8853	True	True	1	0.0636	0.1442
AC	Zos	-0.0504	0.8349	-0.0603	0.9519	True	True	1	-0.0504	-0.0603
AC	PLT	-0.0784	0.0943	-0.8311	0.4059	True	False	-1	0.0784	0.8311
AC	PM	-0.0409	0.2579	-0.1587	0.8739	True	True	1	-0.0409	-0.1587
AC	PP	-0.0455	0.1369	-0.3322	0.7397	True	False	-1	0.0455	0.3322
AC	PT	0.5203	0.3134	1.66	0.0969	True	True	1	0.5203	1.66
AC	PaC	0.3776	0.6008	0.6285	0.5297	True	True	1	0.3776	0.6285
AC	PeD	NA	NA	NA	NA	True	True	1	NA	NA
AC	Per	1.076	1.7974	0.5986	0.5494	True	True	1	1.076	0.5986
AC	Pl	0.4592	0.5187	0.8852	0.376	True	True	1	0.4592	0.8852
AC	Pn	0.0741	0.2692	0.2753	0.7831	True	True	1	0.0741	0.2753
AC	Pne	0.465	0.4126	1.1268	0.2598	True	True	1	0.465	1.1268
AC	Pneu	0.1671	0.5709	0.2926	0.7698	True	True	1	0.1671	0.2926
AC	Pol	0.5673	0.1781	3.1851	0.0014	True	True	1	0.5673	3.1851
AC	PrC	-0.0603	0.1485	-0.4059	0.6848	True	True	1	-0.0603	-0.4059
AC	PsV	-0.0046	0.3218	-0.0143	0.9886	True	True	1	-0.0046	-0.0143
AC	Pye	NA	NA	NA	NA	True	True	1	NA	NA
AC	R03A	0.0393	0.2219	0.1769	0.8596	True	True	1	0.0393	0.1769
AC	R03BA	0.8978	0.2964	3.0292	0.0025	True	True	1	0.8978	3.0292
AC	R06A	0.261	0.2428	1.075	0.2824	True	True	1	0.261	1.075
AC	RA	0.1907	0.1841	1.0361	0.3002	True	True	1	0.1907	1.0361
AC	RBC	-0.0208	0.0933	-0.2227	0.8238	True	False	-1	0.0208	0.2227
AC	RD	0.2194	0.3154	0.6956	0.4867	True	True	1	0.2194	0.6956
AC	RF	-0.5635	0.5988	-0.941	0.3467	True	True	1	-0.5635	-0.941
AC	RP	0.3149	0.4604	0.6839	0.494	True	True	1	0.3149	0.6839
AC	RW	NA	NA	NA	NA	True	True	1	NA	NA
AC	S01E	-0.2323	0.2906	-0.7994	0.4241	True	True	1	-0.2323	-0.7994
AC	SAP	0.1499	0.1379	1.0873	0.2769	True	True	1	0.1499	1.0873
AC	SAS	1.0987	0.6759	1.6256	0.104	True	True	1	1.0987	1.6256
AC	SCS	0.0673	0.3621	0.1857	0.8526	True	True	1	0.0673	0.1857
AC	SH	0.7046	0.4861	1.4495	0.1472	True	True	1	0.7046	1.4495
AC	SS	0.2583	0.2609	0.9903	0.322	True	True	1	0.2583	0.9903
AC	Sar	-0.4742	0.2885	-1.6436	0.1003	True	True	1	-0.4742	-1.6436
AC	SkC	NA	NA	NA	NA	True	True	1	NA	NA
AC	T2D	-0.0827	0.0973	-0.8508	0.3949	True	True	1	-0.0827	-0.8508
AC	TC	-0.0791	0.1217	-0.6501	0.5156	True	False	-1	0.0791	0.6501
AC	TP	0.0729	0.1299	0.5617	0.5743	True	False	-1	-0.0729	-0.5617
AC	Tat	-0.0581	0.3873	-0.15	0.8808	True	True	1	-0.0581	-0.15
AC	Ton	-0.1399	0.3257	-0.4296	0.6675	True	True	1	-0.1399	-0.4296
AC	UA	-0.116	0.0963	-1.2042	0.2285	True	False	-1	0.116	1.2042
AC	UC	0.0073	0.2749	0.0266	0.9788	True	True	1	0.0073	0.0266
AC	UP	0.1089	0.3806	0.2862	0.7747	True	True	1	0.1089	0.2862
AC	Urt	0.8147	0.2812	2.8974	0.0038	True	True	1	0.8147	2.8974
AC	VA	NA	NA	NA	NA	True	True	1	NA	NA
AC	WBC	-0.0784	0.097	-0.8084	0.4189	True	False	-1	0.0784	0.8084
AC	sCr	0.0445	0.1051	0.4234	0.672	True	False	-1	-0.0445	-0.4234
A02B	A02B	1.0	9.5927e-07	1042462.9899	0.0	True	True	1	1.0	1042462.9899
A02B	A10	0.1816	0.0891	2.0383	0.0415	True	True	1	0.1816	2.0383
A02B	AD	-0.0984	0.1608	-0.6116	0.5408	True	True	1	-0.0984	-0.6116
A02B	AF	-0.0516	0.1935	-0.2668	0.7896	True	True	1	-0.0516	-0.2668
A02B	AG	NA	NA	NA	NA	True	True	1	NA	NA
A02B	AIH	0.4558	0.2115	2.155	0.0312	True	True	1	0.4558	2.155
A02B	ALP	0.1095	0.0957	1.1442	0.2525	True	False	-1	-0.1095	-1.1442
A02B	ALT	0.0201	0.1279	0.1568	0.8754	True	False	-1	-0.0201	-0.1568
A02B	AP	0.6429	0.317	2.0284	0.0425	True	True	1	0.6429	2.0284
A02B	AR	0.2788	0.2041	1.3662	0.1719	True	True	1	0.2788	1.3662
A02B	ARF	0.1539	0.2936	0.5241	0.6002	True	True	1	0.1539	0.5241
A02B	AST	-0.0218	0.1327	-0.164	0.8697	True	False	-1	0.0218	0.164
A02B	ATR	-0.3242	0.4245	-0.7636	0.4451	True	True	1	-0.3242	-0.7636
A02B	Abo	NA	NA	NA	NA	True	True	1	NA	NA
A02B	Alb	-0.0591	0.1168	-0.5059	0.6129	True	False	-1	0.0591	0.5059
A02B	Ang	0.5588	0.1537	3.6354	0.0003	True	True	1	0.5588	3.6354
A02B	ApA	-0.2631	0.3833	-0.6865	0.4924	True	True	1	-0.2631	-0.6865
A02B	As	0.2084	0.1216	1.714	0.0865	True	True	1	0.2084	1.714
A02B	B01A	0.7374	0.1112	6.6307	3.3408e-11	True	True	1	0.7374	6.6307
A02B	BAS	0.0309	0.116	0.2667	0.7897	True	False	-1	-0.0309	-0.2667
A02B	BC	-0.1269	0.1805	-0.7028	0.4822	True	True	1	-0.1269	-0.7028
A02B	BD	-0.5783	0.5672	-1.0195	0.308	True	True	1	-0.5783	-1.0195
A02B	BMI	0.142	0.073	1.9438	0.0519	True	False	-1	-0.142	-1.9438
A02B	BP	NA	NA	NA	NA	True	True	1	NA	NA
A02B	BT	NA	NA	NA	NA	True	True	1	NA	NA
A02B	BUN	0.0154	0.1028	0.1496	0.8811	True	False	-1	-0.0154	-0.1496
A02B	BW	0.15	0.0641	2.3407	0.0192	True	False	-1	-0.15	-2.3407
A02B	Br	NA	NA	NA	NA	True	True	1	NA	NA
A02B	Bro	NA	NA	NA	NA	True	True	1	NA	NA
A02B	BtC	NA	NA	NA	NA	True	True	1	NA	NA
A02B	C01D	0.7384	0.1292	5.714	1.1037e-08	True	True	1	0.7384	5.714
A02B	C02	0.2355	0.1435	1.6408	0.1008	True	True	1	0.2355	1.6408
A02B	C03	0.5733	0.1521	3.7699	0.0002	True	True	1	0.5733	3.7699
A02B	C07	0.6822	0.1397	4.8825	1.0476e-06	True	True	1	0.6822	4.8825
A02B	C08	0.533	0.1075	4.9591	7.0833e-07	True	True	1	0.533	4.9591
A02B	C09	0.5418	0.1067	5.0771	3.833e-07	True	True	1	0.5418	5.0771
A02B	C10AA	0.487	0.1198	4.066	4.7831e-05	True	True	1	0.487	4.066
A02B	CA_Un	0.6139	1.8067	0.3398	0.734	True	True	1	0.6139	0.3398
A02B	CB	NA	NA	NA	NA	True	True	1	NA	NA
A02B	CC	-0.2697	0.1474	-1.8294	0.0673	True	True	1	-0.2697	-1.8294
A02B	CD	-0.1402	0.3441	-0.4073	0.6838	True	True	1	-0.1402	-0.4073
A02B	CF	0.5934	0.6721	0.8829	0.3773	True	True	1	0.5934	0.8829
A02B	CG	0.5305	0.7376	0.7192	0.472	True	True	1	0.5305	0.7192
A02B	CHB	-0.4599	0.2626	-1.7515	0.0799	True	True	1	-0.4599	-1.7515
A02B	CHC	-0.1485	0.2464	-0.6026	0.5468	True	True	1	-0.1485	-0.6026
A02B	CHF	0.5412	0.2021	2.678	0.0074	True	True	1	0.5412	2.678
A02B	CL	0.1917	0.1478	1.2976	0.1944	True	True	1	0.1917	1.2976
A02B	COPD	0.4854	0.1972	2.4621	0.0138	True	True	1	0.4854	2.4621
A02B	CP	-0.083	0.257	-0.3228	0.7468	True	True	1	-0.083	-0.3228
A02B	CS	NA	NA	NA	NA	True	True	1	NA	NA
A02B	CRF	0.1625	0.4381	0.3711	0.7106	True	True	1	0.1625	0.3711
A02B	CRP	0.0843	0.2263	0.3724	0.7096	True	False	-1	-0.0843	-0.3724
A02B	CSOM	0.0462	0.443	0.1043	0.917	True	True	1	0.0462	0.1043
A02B	CTS	-0.6698	0.2778	-2.411	0.0159	True	True	1	-0.6698	-2.411
A02B	CVD	NA	NA	NA	NA	True	True	1	NA	NA
A02B	Ca	0.0026	0.1291	0.0203	0.9838	True	False	-1	-0.0026	-0.0203
A02B	Car	0.2123	0.3875	0.5477	0.5839	True	True	1	0.2123	0.5477
A02B	Cat	-0.0292	0.1986	-0.1471	0.883	True	True	1	-0.0292	-0.1471
A02B	CeAn	0.0849	0.1876	0.4526	0.6508	True	True	1	0.0849	0.4526
A02B	CeC	0.3746	0.2927	1.2799	0.2006	True	True	1	0.3746	1.2799
A02B	ChG	NA	NA	NA	NA	True	True	1	NA	NA
A02B	ChP	0.0412	0.3668	0.1123	0.9106	True	True	1	0.0412	0.1123
A02B	ChS	-0.0013	0.4844	-0.0027	0.9978	True	True	1	-0.0013	-0.0027
A02B	Cho	-0.281	0.2838	-0.9903	0.322	True	True	1	-0.281	-0.9903
A02B	Cir	0.113	0.464	0.2435	0.8077	True	True	1	0.113	0.2435
A02B	Co	0.3123	0.4725	0.661	0.5086	True	True	1	0.3123	0.661
A02B	Cys	NA	NA	NA	NA	True	True	1	NA	NA
A02B	DBP	0.1771	0.1249	1.4184	0.1561	True	False	-1	-0.1771	-1.4184
A02B	DC	NA	NA	NA	NA	True	True	1	NA	NA
A02B	DN	0.3417	0.2576	1.3262	0.1848	True	True	1	0.3417	1.3262
A02B	Dep	NA	NA	NA	NA	True	True	1	NA	NA
A02B	Dip	-0.1198	0.4586	-0.2612	0.7939	True	True	1	-0.1198	-0.2612
A02B	Dys	NA	NA	NA	NA	True	True	1	NA	NA
A02B	EC	0.2404	0.1972	1.2189	0.2229	True	True	1	0.2404	1.2189
A02B	EM	0.473	0.3142	1.5054	0.1322	True	True	1	0.473	1.5054
A02B	EOS	0.1399	0.1109	1.2611	0.2073	True	False	-1	-0.1399	-1.2611
A02B	EV	NA	NA	NA	NA	True	True	1	NA	NA
A02B	EcP	NA	NA	NA	NA	True	True	1	NA	NA
A02B	EnC	0.2538	0.2386	1.0636	0.2875	True	True	1	0.2538	1.0636
A02B	Ep	-0.3546	0.3936	-0.9009	0.3676	True	True	1	-0.3546	-0.9009
A02B	FA	0.2287	0.2836	0.8065	0.4199	True	True	1	0.2287	0.8065
A02B	FNP	-0.6845	1.0413	-0.6573	0.511	True	True	1	-0.6845	-0.6573
A02B	FS	-0.1276	0.2388	-0.5343	0.5931	True	True	1	-0.1276	-0.5343
A02B	GBP	0.0158	0.3786	0.0418	0.9666	True	True	1	0.0158	0.0418
A02B	GC	-0.1146	0.1773	-0.6464	0.518	True	True	1	-0.1146	-0.6464
A02B	GD	0.1992	0.148	1.3461	0.1783	True	True	1	0.1992	1.3461
A02B	GERD	0.0434	0.4755	0.0912	0.9273	True	True	1	0.0434	0.0912
A02B	GGT	-0.0526	0.1636	-0.3216	0.7478	True	False	-1	0.0526	0.3216
A02B	GP	0.6072	0.433	1.4025	0.1608	True	True	1	0.6072	1.4025
A02B	GU	0.309	0.1943	1.5902	0.1118	True	True	1	0.309	1.5902
A02B	Gla	-0.5277	0.1754	-3.0086	0.0026	True	True	1	-0.5277	-3.0086
A02B	Glucose	-0.0433	0.1402	-0.3093	0.7571	True	False	-1	0.0433	0.3093
A02B	Goi	NA	NA	NA	NA	True	True	1	NA	NA
A02B	H03A	0.5888	0.2811	2.0947	0.0362	True	True	1	0.5888	2.0947
A02B	HAV	NA	NA	NA	NA	True	True	1	NA	NA
A02B	HC	-0.0939	0.435	-0.2158	0.8291	True	True	1	-0.0939	-0.2158
A02B	HD	0.5471	0.4529	1.2079	0.2271	True	True	1	0.5471	1.2079
A02B	HDLC	-0.3502	0.1243	-2.8168	0.0049	True	False	-1	0.3502	2.8168
A02B	HI	-0.0844	0.3166	-0.2665	0.7899	True	True	1	-0.0844	-0.2665
A02B	HL	-0.0919	0.5676	-0.1619	0.8714	True	True	1	-0.0919	-0.1619
A02B	Hb	-0.0798	0.1097	-0.7275	0.4669	True	False	-1	0.0798	0.7275
A02B	HbA1c	0.0771	0.1299	0.5938	0.5526	True	False	-1	-0.0771	-0.5938
A02B	Hei	0.0215	0.0575	0.3744	0.7081	True	False	-1	-0.0215	-0.3744
A02B	Her	NA	NA	NA	NA	True	True	1	NA	NA
A02B	Ht	-0.0671	0.1051	-0.6386	0.5231	True	False	-1	0.0671	0.6386
A02B	Hype	0.1855	0.2381	0.7789	0.436	True	True	1	0.1855	0.7789
A02B	Hypo	0.4802	0.4188	1.1468	0.2515	True	True	1	0.4802	1.1468
A02B	IDA	0.1257	0.6781	0.1854	0.8529	True	True	1	0.1257	0.1854
A02B	IH	0.319	0.2098	1.5206	0.1284	True	True	1	0.319	1.5206
A02B	ILD	NA	NA	NA	NA	True	True	1	NA	NA
A02B	IN	0.1034	0.2435	0.4248	0.671	True	True	1	0.1034	0.4248
A02B	IS	0.2015	0.1505	1.3393	0.1805	True	True	1	0.2015	1.3393
A02B	ITP	-0.3496	0.7659	-0.4564	0.6481	True	True	1	-0.3496	-0.4564
A02B	Ile	NA	NA	NA	NA	True	True	1	NA	NA
A02B	InH	0.1054	0.2311	0.4559	0.6485	True	True	1	0.1054	0.4559
A02B	Ins	0.0387	0.35	0.1106	0.912	True	True	1	0.0387	0.1106
A02B	Iri	0.5041	0.4455	1.1314	0.2579	True	True	1	0.5041	1.1314
A02B	JRA	NA	NA	NA	NA	True	True	1	NA	NA
A02B	Kel	0.3242	0.2476	1.3095	0.1904	True	True	1	0.3242	1.3095
A02B	L04	-0.0675	0.2171	-0.3108	0.756	True	True	1	-0.0675	-0.3108
A02B	LDLC	0.1635	0.156	1.0479	0.2947	True	False	-1	-0.1635	-1.0479
A02B	LYM	0.2857	0.1265	2.259	0.0239	True	False	-1	-0.2857	-2.259
A02B	LiC	0.5121	0.9044	0.5663	0.5712	True	True	1	0.5121	0.5663
A02B	LuC	-0.3945	0.3491	-1.1303	0.2584	True	True	1	-0.3945	-1.1303
A02B	M01A	0.6341	0.1915	3.3109	0.0009	True	True	1	0.6341	3.3109
A02B	M05B	0.2088	0.2	1.0439	0.2965	True	True	1	0.2088	1.0439
A02B	MA	NA	NA	NA	NA	True	True	1	NA	NA
A02B	MAP	0.2149	0.1206	1.7821	0.0747	True	False	-1	-0.2149	-1.7821
A02B	MCH	-0.1024	0.0977	-1.0478	0.2947	True	False	-1	0.1024	1.0478
A02B	MCHC	0.081	0.1155	0.701	0.4833	True	False	-1	-0.081	-0.701
A02B	MCV	-0.116	0.0916	-1.2661	0.2055	True	False	-1	0.116	1.2661
A02B	MG	0.2342	0.3738	0.6265	0.531	True	True	1	0.2342	0.6265
A02B	MI	0.6638	0.1265	5.2466	1.5491e-07	True	True	1	0.6638	5.2466
A02B	ML	0.4621	0.4605	1.0036	0.3156	True	True	1	0.4621	1.0036
A02B	MON	0.1233	0.1373	0.898	0.3692	True	False	-1	-0.1233	-0.898
A02B	Mas	-0.5683	0.4887	-1.1629	0.2449	True	True	1	-0.5683	-1.1629
A02B	Men	-0.1339	0.2964	-0.4517	0.6515	True	True	1	-0.1339	-0.4517
A02B	Myo	-0.2587	0.2943	-0.879	0.3794	True	True	1	-0.2587	-0.879
A02B	N02A	-0.281	0.9979	-0.2816	0.7782	True	True	1	-0.281	-0.2816
A02B	N02BA	0.7413	0.1128	6.5712	4.9925e-11	True	True	1	0.7413	6.5712
A02B	N02BE	NA	NA	NA	NA	True	True	1	NA	NA
A02B	N02C	0.1167	0.3542	0.3293	0.7419	True	True	1	0.1167	0.3293
A02B	N06A	-0.0303	0.2861	-0.1059	0.9157	True	True	1	-0.0303	-0.1059
A02B	NB	NA	NA	NA	NA	True	True	1	NA	NA
A02B	NEU	0.198	0.1224	1.6179	0.1057	True	False	-1	-0.198	-1.6179
A02B	NMI	-0.1667	0.2109	-0.7906	0.4292	True	True	1	-0.1667	-0.7906
A02B	NP	0.3731	0.3068	1.2162	0.2239	True	True	1	0.3731	1.2162
A02B	NS	NA	NA	NA	NA	True	True	1	NA	NA
A02B	OC	-0.9889	0.5999	-1.6485	0.0993	True	True	1	-0.9889	-1.6485
A02B	OP	0.0876	0.1733	0.5051	0.6135	True	True	1	0.0876	0.5051
A02B	OvC	0.2805	0.4107	0.6831	0.4946	True	True	1	0.2805	0.6831
A02B	PA	NA	NA	NA	NA	True	True	1	NA	NA
A02B	PAD	0.2027	0.1572	1.2891	0.1974	True	True	1	0.2027	1.2891
A02B	PD	NA	NA	NA	NA	True	True	1	NA	NA
A02B	PE	0.1751	0.3536	0.4951	0.6206	True	True	1	0.1751	0.4951
A02B	PF	NA	NA	NA	NA	True	True	1	NA	NA
A02B	PKD	-0.2043	0.4637	-0.4406	0.6595	True	True	1	-0.2043	-0.4406
A02B	PLC	-0.1286	0.3835	-0.3355	0.7373	True	True	1	-0.1286	-0.3355
A02B	SBP	0.2559	0.1175	2.1784	0.0294	True	False	-1	-0.2559	-2.1784
A02B	SD	-0.1215	0.492	-0.2469	0.805	True	True	1	-0.1215	-0.2469
A02B	SLE	0.6318	0.3602	1.7543	0.0794	True	True	1	0.6318	1.7543
A02B	Sch	-0.2211	0.3688	-0.5995	0.5489	True	True	1	-0.2211	-0.5995
A02B	T1D	-0.4692	0.342	-1.3722	0.17	True	True	1	-0.4692	-1.3722
A02B	TBil	-0.0467	0.1696	-0.2755	0.7829	True	False	-1	0.0467	0.2755
A02B	TG	0.1462	0.0841	1.7382	0.0822	True	False	-1	-0.1462	-1.7382
A02B	TS	NA	NA	NA	NA	True	True	1	NA	NA
A02B	ThC	-0.0341	0.5887	-0.0579	0.9539	True	True	1	-0.0341	-0.0579
A02B	Typ	0.122	0.4699	0.2596	0.7952	True	True	1	0.122	0.2596
A02B	UAP	0.497	0.1654	3.0049	0.0027	True	True	1	0.497	3.0049
A02B	UF	-0.1234	0.1344	-0.9187	0.3583	True	True	1	-0.1234	-0.9187
A02B	Uro	-0.145	0.1222	-1.1865	0.2354	True	True	1	-0.145	-1.1865
A02B	Uve	0.1582	0.3628	0.4361	0.6628	True	True	1	0.1582	0.4361
A02B	Var	-0.2436	0.3569	-0.6827	0.4948	True	True	1	-0.2436	-0.6827
A02B	Zos	-0.6022	0.9538	-0.6313	0.5278	True	True	1	-0.6022	-0.6313
A02B	PLT	-0.0282	0.0868	-0.3247	0.7454	True	False	-1	0.0282	0.3247
A02B	PM	-0.1151	0.2418	-0.4762	0.6339	True	True	1	-0.1151	-0.4762
A02B	PP	0.2629	0.1194	2.2016	0.0277	True	False	-1	-0.2629	-2.2016
A02B	PT	0.125	0.2153	0.5805	0.5616	True	True	1	0.125	0.5805
A02B	PaC	0.2191	0.4564	0.4801	0.6312	True	True	1	0.2191	0.4801
A02B	PeD	NA	NA	NA	NA	True	True	1	NA	NA
A02B	Per	-0.8428	1.27	-0.6636	0.5069	True	True	1	-0.8428	-0.6636
A02B	Pl	0.2085	0.4034	0.5169	0.6052	True	True	1	0.2085	0.5169
A02B	Pn	0.6458	0.2737	2.3595	0.0183	True	True	1	0.6458	2.3595
A02B	Pne	0.1036	0.3066	0.3377	0.7356	True	True	1	0.1036	0.3377
A02B	Pneu	-0.3471	0.549	-0.6323	0.5272	True	True	1	-0.3471	-0.6323
A02B	Pol	-0.1207	0.1427	-0.8459	0.3976	True	True	1	-0.1207	-0.8459
A02B	PrC	-0.1905	0.1348	-1.4133	0.1576	True	True	1	-0.1905	-1.4133
A02B	PsV	0.1997	0.2509	0.7959	0.4261	True	True	1	0.1997	0.7959
A02B	Pye	NA	NA	NA	NA	True	True	1	NA	NA
A02B	R03A	0.073	0.1631	0.4478	0.6543	True	True	1	0.073	0.4478
A02B	R03BA	-0.0411	0.1883	-0.2181	0.8273	True	True	1	-0.0411	-0.2181
A02B	R06A	0.0046	0.1843	0.0252	0.9799	True	True	1	0.0046	0.0252
A02B	RA	0.2029	0.1608	1.2618	0.207	True	True	1	0.2029	1.2618
A02B	RBC	0.0193	0.0928	0.208	0.8352	True	False	-1	-0.0193	-0.208
A02B	RD	-0.0528	0.2577	-0.205	0.8376	True	True	1	-0.0528	-0.205
A02B	RF	-0.147	0.4393	-0.3345	0.738	True	True	1	-0.147	-0.3345
A02B	RP	0.5084	0.4384	1.1598	0.2461	True	True	1	0.5084	1.1598
A02B	RW	NA	NA	NA	NA	True	True	1	NA	NA
A02B	S01E	-0.6509	0.298	-2.1842	0.0289	True	True	1	-0.6509	-2.1842
A02B	SAP	0.6505	0.1413	4.6021	4.1821e-06	True	True	1	0.6505	4.6021
A02B	SAS	-0.4882	0.3649	-1.3377	0.181	True	True	1	-0.4882	-1.3377
A02B	SCS	0.1917	0.2973	0.6447	0.5191	True	True	1	0.1917	0.6447
A02B	SH	0.2703	0.3397	0.7958	0.4262	True	True	1	0.2703	0.7958
A02B	SS	0.2439	0.2108	1.1567	0.2474	True	True	1	0.2439	1.1567
A02B	Sar	0.2714	0.2306	1.1772	0.2391	True	True	1	0.2714	1.1772
A02B	SkC	NA	NA	NA	NA	True	True	1	NA	NA
A02B	T2D	0.2444	0.0912	2.6806	0.0073	True	True	1	0.2444	2.6806
A02B	TC	-0.0024	0.1133	-0.0215	0.9829	True	False	-1	0.0024	0.0215
A02B	TP	0.1054	0.1095	0.963	0.3356	True	False	-1	-0.1054	-0.963
A02B	Tat	0.4728	0.3865	1.2233	0.2212	True	True	1	0.4728	1.2233
A02B	Ton	-0.1031	0.3125	-0.3299	0.7415	True	True	1	-0.1031	-0.3299
A02B	UA	0.0682	0.0889	0.7671	0.443	True	False	-1	-0.0682	-0.7671
A02B	UC	0.0143	0.2155	0.0662	0.9472	True	True	1	0.0143	0.0662
A02B	UP	0.4678	0.331	1.4132	0.1576	True	True	1	0.4678	1.4132
A02B	Urt	0.3983	0.2263	1.7599	0.0784	True	True	1	0.3983	1.7599
A02B	VA	NA	NA	NA	NA	True	True	1	NA	NA
A02B	WBC	0.2018	0.0968	2.0842	0.0371	True	False	-1	-0.2018	-2.0842
A02B	sCr	0.2149	0.0911	2.3589	0.0183	True	False	-1	-0.2149	-2.3589
A10	A10	1.0	6.7692e-06	147730.4596	0.0	True	True	1	1.0	147730.4596
A10	AD	-0.1481	0.0692	-2.1417	0.0322	True	True	1	-0.1481	-2.1417
